569      0.026
1417 3      0.118       0.004 Loop       
1429 7      0.032       0.005 Assignment BigM (14400)
1548 10      0.559       0.021 Solve Fini schedule (127825)
1418 6      0.027       0.004 Loop       
1422 1      0.046       0.004 Assignment dummy (1)
1496 9      0.147       0.017 Equation   Const1 (13800)
1494 8      0.225       0.009 Equation   Objective (1)
1418 5      0.047       0.004 Loop       
1502 2      0.112       0.021 Equation   Const_chance_1 (14400)
1548 4      0.223       0.021 GAMS Fini   
