1449      0.006
1418 8      0.006       0.004 Loop       
1417 10      0.109       0.004 Loop       
1418 2      0.007       0.004 Loop       
1418 6      0.007       0.004 Loop       
1418 7      0.007       0.004 Loop       
1494 9      0.059       0.009 Equation   Objective (1)
1496 4      0.030       0.017 Equation   Const1 (13800)
1559 3      0.184       0.021 Solve Fini schedule (127825)
1502 5      0.025       0.021 Equation   Const_chance_1 (14400)
1559 1      0.118       0.021 GAMS Fini   
