"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic"
900.00000,0.05000,1.00000,3.00000,0.00000,0.06073,0.16513,237.93808,253.50294,0.05725,4240.00000,2420.00000,12.15000,238.98927
900.00000,0.05000,2.00000,3.00000,0.00000,0.06073,0.16513,237.93808,253.50294,0.05725,4240.00000,2487.00000,0.27127,238.98927
900.00000,0.05000,3.00000,3.00000,0.00000,0.06073,0.16513,237.93808,253.50294,0.05725,4240.00000,2913.00000,4.91026,238.98927
900.00000,0.05000,4.00000,3.00000,0.00000,0.06073,0.16513,237.93808,253.50294,0.05725,4240.00000,3566.00000,2.99824,238.98927
900.00000,0.05000,5.00000,3.00000,0.00000,0.06073,0.16513,237.93808,253.50294,0.05725,4240.00000,2627.00000,0.16111,238.98927
900.00000,0.05000,6.00000,3.00000,0.00000,0.06073,0.16513,237.93808,253.50294,0.05725,4240.00000,4384.00000,0.00000,238.98927
