569      0.026
1418 5      0.026       0.004 Loop       
1494 4      0.179       0.009 Equation   Objective (1)
1502 6      0.102       0.021 Equation   Const_chance_1 (14400)
1548 2      0.215       0.021 GAMS Fini   
1548 10      0.458       0.021 Solve Fini schedule (127825)
1417 3      0.186       0.004 Loop       
1422 8      0.046       0.004 Assignment dummy (600)
1418 7      0.048       0.004 Loop       
1418 9      0.027       0.004 Loop       
1496 1      0.132       0.017 Equation   Const1 (13800)
