2313      0.021
1559 2      0.197       0.021 GAMS Fini   
1559 5      0.494       0.021 Solve Fini schedule (127825)
1494 1      0.161       0.009 Equation   Objective (1)
1496 3      0.067       0.017 Equation   Const1 (13800)
1417 4      0.256       0.004 Loop       
1502 6      0.050       0.021 Equation   Const_chance_1 (14400)
1418 7      0.033       0.004 Loop       
1420 10      0.024       0.004 Assignment minsolar (0)
1424 9      0.024       0.004 Assignment dummysolar (8037)
1418 8      0.032       0.004 Loop       
