"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda"
100.00000,0.03000,1.00000,10.00000,0.00000,0.02792,0.00000,-281.43983,-287.80288,0.02261,65.00000,221.00000,3.80776
100.00000,0.03000,2.00000,10.00000,0.00000,0.02256,0.00000,-281.43983,-286.30288,0.01728,65.00000,161.00000,2.39693
100.00000,0.03000,3.00000,10.00000,0.00000,0.02792,0.00000,-281.43983,-287.80288,0.02261,65.00000,206.00000,3.38655
100.00000,0.03000,4.00000,10.00000,0.00000,0.02699,0.00000,-281.43983,-287.54286,0.02169,65.00000,221.00000,3.18244
100.00000,0.03000,5.00000,10.00000,0.00000,0.02305,0.00000,-281.43983,-286.44014,0.01777,65.00000,116.00000,1.90800
100.00000,0.03000,6.00000,10.00000,0.00000,0.02325,0.00000,-281.43983,-286.49634,0.01797,65.00000,112.00000,2.43143
