"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda"
600.00000,0.05000,1.00000,10.00000,0.00000,0.08294,0.02948,-262.74242,-273.41678,0.03904,2401.00000,353.00000,5.08727
600.00000,0.05000,2.00000,5.00000,0.00000,0.04807,0.02948,-262.74242,-264.61382,0.00707,2401.00000,2401.00000,0.36279
600.00000,0.05000,3.00000,10.00000,0.00000,0.08294,0.02948,-262.74242,-273.41678,0.03904,2401.00000,411.00000,3.77305
600.00000,0.05000,4.00000,10.00000,0.00000,0.08294,0.02948,-262.74242,-273.41678,0.03904,2401.00000,459.00000,2.71922
600.00000,0.05000,5.00000,10.00000,0.00000,0.04838,0.02948,-262.74242,-264.69277,0.00737,2401.00000,2141.00000,0.34626
600.00000,0.05000,6.00000,6.00000,0.00000,0.04963,0.02948,-262.74242,-265.00697,0.00855,2401.00000,2401.00000,0.00000
