3161      0.032
1494 2      0.124       0.009 Equation   Objective (1)
1417 4      0.569       0.004 Loop       
1496 8      0.060       0.017 Equation   Const1 (13800)
1548 1      0.507       0.021 Solve Fini schedule (127825)
1418 3      0.049       0.004 Loop       
1418 5      0.037       0.004 Loop       
1418 7      0.039       0.004 Loop       
1548 9      0.210       0.021 GAMS Fini   
1418 6      0.039       0.004 Loop       
1418 10      0.037       0.004 Loop       
