4689      0.025
2102 3      0.043       0.030 Equation   Const_chance_1 (21600)
2094 6      0.064       0.012 Equation   Objective (1)
2017 8      0.385       0.004 Loop       
2096 2      0.038       0.023 Equation   Const1 (20700)
2018 1      0.026       0.004 Loop       
2160 4      0.216       0.030 Solve Fini schedule (191725)
2018 10      0.026       0.004 Loop       
2160 9      0.093       0.030 GAMS Fini   
2018 5      0.027       0.004 Loop       
2018 7      0.027       0.004 Loop       
