"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda"
100.00000,0.01000,1.00000,10.00000,0.00000,0.00453,0.00000,-268.85066,-270.06895,0.00453,1.00000,12.00000,4.68203
100.00000,0.01000,2.00000,10.00000,0.00000,0.00379,0.00000,-268.85066,-269.86842,0.00379,1.00000,14.00000,3.93203
100.00000,0.01000,3.00000,10.00000,0.00000,0.01043,0.00000,-268.85066,-271.65394,0.01043,1.00000,10.00000,5.67209
100.00000,0.01000,4.00000,10.00000,0.00000,0.00526,0.00000,-268.85066,-270.26604,0.00526,1.00000,12.00000,4.17153
100.00000,0.01000,5.00000,10.00000,0.00000,0.00349,0.00000,-268.85066,-269.78945,0.00349,1.00000,18.00000,3.75306
100.00000,0.01000,6.00000,10.00000,0.00000,0.00615,0.00000,-268.85066,-270.50520,0.00615,1.00000,6.00000,4.25387
