"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda"
600.00000,0.01000,1.00000,8.00000,0.00000,0.01417,0.00000,-277.57430,-278.41789,0.00303,165.00000,2627.00000,0.63599
600.00000,0.01000,2.00000,10.00000,0.00000,0.01570,0.00000,-277.57430,-278.83789,0.00453,165.00000,452.00000,0.14872
600.00000,0.01000,3.00000,10.00000,0.00000,0.01515,0.00000,-277.57430,-278.68550,0.00399,165.00000,2366.00000,0.79519
600.00000,0.01000,4.00000,10.00000,0.00000,0.01536,0.00000,-277.57430,-278.74379,0.00420,165.00000,2403.00000,0.82578
600.00000,0.01000,5.00000,10.00000,0.00000,0.01570,0.00000,-277.57430,-278.83789,0.00453,165.00000,455.00000,0.01948
600.00000,0.01000,6.00000,7.00000,0.00000,0.01259,0.00000,-277.57430,-277.98328,0.00147,165.00000,2467.00000,0.00000
