"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda"
900.00000,0.07000,1.00000,4.00000,0.00000,0.09950,0.09220,-279.01954,-305.73071,0.08737,2808.00000,2336.00000,10.03140
900.00000,0.07000,2.00000,2.00000,0.00000,0.09410,0.09220,-279.01954,-304.23071,0.08287,2808.00000,3300.00000,0.31498
900.00000,0.07000,3.00000,2.00000,0.00000,0.09950,0.09220,-279.01954,-305.73071,0.08737,2808.00000,2300.00000,6.21690
900.00000,0.07000,4.00000,4.00000,0.00000,0.09950,0.09220,-279.01954,-305.73071,0.08737,2808.00000,2402.00000,3.94322
900.00000,0.07000,5.00000,2.00000,0.00000,0.07792,0.09220,-279.01954,-299.73071,0.06910,2808.00000,3597.00000,0.32215
900.00000,0.07000,6.00000,6.00000,0.00000,0.06255,0.09220,-279.01954,-295.45549,0.05563,2808.00000,2604.00000,0.01631
