1433      0.032
1418 6      0.037       0.004 Loop       
1418 5      0.037       0.004 Loop       
1548 3      0.234       0.021 GAMS Fini   
1502 10      0.063       0.021 Equation   Const_chance_1 (14400)
1417 7      0.421       0.004 Loop       
1548 8      0.508       0.021 Solve Fini schedule (127825)
1496 9      0.075       0.017 Equation   Const1 (13800)
1418 4      0.073       0.004 Loop       
1422 1      0.069       0.004 Assignment dummy (600)
1494 2      0.209       0.009 Equation   Objective (1)
