585      0.003
1494 2      0.057       0.009 Equation   Objective (1)
1560 3      1.086       0.021 Solve Fini schedule (127825)
1560 1      0.138       0.021 GAMS Fini   
1502 5      0.024       0.021 Equation   Const_chance_1 (14400)
1417 9      0.045       0.004 Loop       
1418 4      0.003       0.004 Loop       
1429 7      0.004       0.005 Assignment BigM (14400)
1418 10      0.003       0.004 Loop       
1496 8      0.032       0.017 Equation   Const1 (13800)
1418 6      0.003       0.004 Loop       
