"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda","LB Heuristic"
900.00000,0.07000,2.00000,1.00000,1.00000,0.00000,0.19714,233.39613,249.05507,0.00000,4270.00000,2104.00000,0.30526,249.05507
900.00000,0.07000,3.00000,1.00000,1.00000,0.00000,0.19714,233.39613,249.05507,0.00000,4270.00000,2105.00000,0.30526,249.05507
900.00000,0.07000,4.00000,1.00000,1.00000,0.00000,0.19714,233.39613,249.05507,0.00000,4270.00000,2107.00000,0.30526,249.05507
900.00000,0.07000,5.00000,1.00000,1.00000,0.00000,0.19714,233.39613,249.05507,0.00000,4270.00000,2108.00000,0.30526,249.05507
900.00000,0.07000,6.00000,1.00000,1.00000,0.00000,0.19714,233.39613,249.05507,0.00000,4270.00000,2106.00000,0.30526,249.05507
