569      0.014
1548 1      0.129       0.021 Solve Fini schedule (127824)
1494 8      0.101       0.009 Equation   Objective (1)
1496 2      0.067       0.017 Equation   Const1 (13800)
1548 3      0.034       0.021 GAMS Fini   
1422 10      0.023       0.004 Assignment dummy (600)
1418 6      0.038       0.004 Loop       
1424 4      0.014       0.004 Assignment dummysolar (8038)
1417 5      0.103       0.004 Loop       
1418 9      0.016       0.004 Loop       
1502 7      0.049       0.021 Equation   Const_chance_1 (14400)
