2297      0.040
1548 10      0.499       0.021 Solve Fini schedule (127825)
1418 1      0.064       0.004 Loop       
1418 7      0.073       0.004 Loop       
1502 5      0.084       0.021 Equation   Const_chance_1 (14400)
1494 4      0.115       0.009 Equation   Objective (1)
1418 3      0.049       0.004 Loop       
1548 2      0.203       0.021 GAMS Fini   
1496 8      0.057       0.017 Equation   Const1 (13800)
1418 6      0.041       0.004 Loop       
1417 9      0.539       0.004 Loop       
