585      0.001
1407 8      0.002       0.004 Assignment maxsolar (14)
1418 9      0.002       0.004 Loop       
1418 5      0.002       0.004 Loop       
1417 6      0.023       0.004 Loop       
1494 7      0.046       0.009 Equation   Objective (1)
1496 4      0.031       0.017 Equation   Const1 (13800)
1502 3      0.028       0.021 Equation   Const_chance_1 (14400)
1559 1      0.166       0.021 Solve Fini schedule (127825)
1559 2      0.111       0.021 GAMS Fini   
1422 10      0.001       0.004 Assignment dummy (600)
