3161      0.027
1548 5      0.213       0.021 GAMS Fini   
1418 10      0.040       0.004 Loop       
1418 1      0.035       0.004 Loop       
1418 6      0.040       0.004 Loop       
1548 9      0.536       0.021 Solve Fini schedule (127825)
1494 7      0.119       0.009 Equation   Objective (1)
1496 4      0.049       0.017 Equation   Const1 (13800)
1418 2      0.035       0.004 Loop       
1502 8      0.058       0.021 Equation   Const_chance_1 (14400)
1417 3      0.465       0.004 Loop       
