2297      0.033
1418 8      0.053       0.004 Loop       
1494 7      0.188       0.009 Equation   Objective (1)
1502 2      0.059       0.021 Equation   Const_chance_1 (14400)
1418 10      0.033       0.004 Loop       
1496 5      0.086       0.017 Equation   Const1 (13800)
1418 3      0.033       0.004 Loop       
1417 1      0.529       0.004 Loop       
1548 9      0.542       0.021 Solve Fini schedule (127825)
1418 6      0.044       0.004 Loop       
1548 4      0.188       0.021 GAMS Fini   
