3161      0.016
1418 6      0.034       0.004 Loop       
1418 10      0.019       0.004 Loop       
1548 8      0.037       0.021 GAMS Fini   
1420 3      0.027       0.004 Assignment minsolar (1)
1496 1      0.032       0.017 Equation   Const1 (13800)
1417 5      0.288       0.004 Loop       
1502 4      0.025       0.021 Equation   Const_chance_1 (14400)
1494 7      0.057       0.009 Equation   Objective (1)
1418 9      0.022       0.004 Loop       
1548 2      0.090       0.021 Solve Fini schedule (127825)
