3161      0.048
1418 9      0.049       0.004 Loop       
1418 6      0.049       0.004 Loop       
1418 7      0.052       0.004 Loop       
1494 5      0.062       0.009 Equation   Objective (1)
1418 4      0.067       0.004 Loop       
1548 10      0.540       0.021 Solve Fini schedule (127825)
1548 8      0.204       0.021 GAMS Fini   
1418 3      0.057       0.004 Loop       
1417 2      0.917       0.004 Loop       
1418 1      0.057       0.004 Loop       
