"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda"
100.00000,0.03000,1.00000,10.00000,0.00000,0.00880,0.00000,-280.98261,-283.45406,0.00880,79.00000,247.00000,4.04465
100.00000,0.03000,2.00000,10.00000,0.00000,0.00901,0.00000,-280.98261,-283.51406,0.00901,79.00000,88.00000,2.24882
100.00000,0.03000,3.00000,10.00000,0.00000,0.00875,0.00000,-280.98261,-283.44006,0.00875,79.00000,307.00000,3.15009
100.00000,0.03000,4.00000,10.00000,0.00000,0.00872,0.00000,-280.98261,-283.43370,0.00872,79.00000,275.00000,2.97444
100.00000,0.03000,5.00000,10.00000,0.00000,0.00901,0.00000,-280.98261,-283.51406,0.00901,79.00000,52.00000,0.11932
100.00000,0.03000,6.00000,10.00000,0.00000,0.00889,0.00000,-280.98261,-283.47940,0.00889,79.00000,88.00000,2.66676
