"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda"
100.00000,0.05000,1.00000,10.00000,0.00000,0.06401,0.00000,-279.60035,-297.49895,0.06401,5.00000,3.00000,27.78271
100.00000,0.05000,2.00000,10.00000,0.00000,0.04792,0.00000,-279.60035,-292.99895,0.04792,5.00000,29.00000,2.83534
100.00000,0.05000,3.00000,10.00000,0.00000,0.06401,0.00000,-279.60035,-297.49895,0.06401,5.00000,2.00000,22.73301
100.00000,0.05000,4.00000,10.00000,0.00000,0.06401,0.00000,-279.60035,-297.49895,0.06401,5.00000,7.00000,40.23021
100.00000,0.05000,5.00000,10.00000,0.00000,0.05390,0.00000,-279.60035,-294.66998,0.05390,5.00000,28.00000,2.81354
100.00000,0.05000,6.00000,10.00000,0.00000,0.02029,0.00000,-279.60035,-285.27284,0.02029,5.00000,15.00000,2.61658
