585      0.024
1494 9      0.120       0.009 Equation   Objective (1)
1417 3      0.125       0.004 Loop       
1560 2      0.200       0.021 GAMS Fini   
1496 1      0.031       0.017 Equation   Const1 (13800)
1418 4      0.025       0.004 Loop       
1502 10      0.026       0.021 Equation   Const_chance_1 (14400)
1531 8      0.026       0.007 Assignment Q (14400)
1418 7      0.026       0.004 Loop       
1560 6      0.740       0.021 Solve Fini schedule (127825)
1418 5      0.027       0.004 Loop       
