"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda"
900.00000,0.01000,1.00000,2.00000,1.00000,0.00000,0.01198,-274.47217,-275.68881,0.00000,2427.00000,2404.00000,0.42381
900.00000,0.01000,2.00000,2.00000,0.00000,0.00183,0.01198,-274.47217,-276.19294,0.00183,2427.00000,2403.00000,0.14202
900.00000,0.01000,3.00000,2.00000,0.00000,0.00383,0.01198,-274.47217,-276.74595,0.00382,2427.00000,2402.00000,0.44181
900.00000,0.01000,4.00000,2.00000,0.00000,0.00609,0.01198,-274.47217,-277.36770,0.00605,2427.00000,2402.00000,0.47552
900.00000,0.01000,5.00000,10.00000,0.00000,0.00725,0.01198,-274.47217,-277.68770,0.00720,2427.00000,2007.00000,0.01299
900.00000,0.01000,6.00000,3.00000,0.00000,0.00725,0.01198,-274.47217,-277.68770,0.00720,2427.00000,2402.00000,0.29394
