"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda"
300.00000,0.01000,1.00000,10.00000,0.00000,0.00874,0.00000,-278.49225,-280.60540,0.00753,170.00000,1227.00000,1.36140
300.00000,0.01000,2.00000,10.00000,0.00000,0.00529,0.00000,-278.49225,-279.64540,0.00412,170.00000,809.00000,0.20181
300.00000,0.01000,3.00000,10.00000,0.00000,0.01014,0.00000,-278.49225,-280.99302,0.00890,170.00000,879.00000,1.58059
300.00000,0.01000,4.00000,10.00000,0.00000,0.01035,0.00000,-278.49225,-281.05131,0.00911,170.00000,772.00000,1.61119
300.00000,0.01000,5.00000,10.00000,0.00000,0.01068,0.00000,-278.49225,-281.14540,0.00944,170.00000,168.00000,0.03897
300.00000,0.01000,6.00000,10.00000,0.00000,0.00517,0.00000,-278.49225,-279.61088,0.00400,170.00000,781.00000,0.79306
