1449      0.007
1560 2      0.166       0.021 GAMS Fini   
1560 1      0.943       0.021 Solve Fini schedule (127825)
1418 8      0.007       0.004 Loop       
1418 9      0.007       0.004 Loop       
1418 7      0.007       0.004 Loop       
1529 10      0.014       0.006 Assignment X (14400)
1496 6      0.030       0.017 Equation   Const1 (13800)
1417 3      0.114       0.004 Loop       
1494 4      0.083       0.009 Equation   Objective (1)
1502 5      0.027       0.021 Equation   Const_chance_1 (14400)
