209      0.000
408 9      0.001       0.004 Assignment dummysolar (1350)
420 10      0.001       0.004 Assignment minsolar (12)
418 6      0.001       0.004 Loop       
417 7      0.001       0.004 Loop       
531 8      0.001       0.004 Assignment Q (2400)
494 1      0.007       0.004 Equation   Objective (1)
496 2      0.003       0.006 Equation   Const1 (2300)
502 3      0.002       0.007 Equation   Const_chance_1 (2400)
548 4      0.428       0.007 Solve Fini schedule (21325)
548 5      0.174       0.007 GAMS Fini   
