569      0.003
1548 8      0.069       0.021 GAMS Fini   
1377 1      0.004       0.004 Assignment Solar (8031)
1375 9      0.004       0.004 Assignment Solar (8036)
1418 6      0.003       0.004 Loop       
1429 10      0.004       0.005 Assignment BigM (14400)
1417 7      0.042       0.004 Loop       
1502 3      0.030       0.021 Equation   Const_chance_1 (14400)
1548 2      0.199       0.021 Solve Fini schedule (127825)
1494 5      0.060       0.009 Equation   Objective (1)
1496 4      0.032       0.017 Equation   Const1 (13800)
