569      0.025
1494 7      0.239       0.009 Equation   Objective (1)
1502 1      0.129       0.021 Equation   Const_chance_1 (14400)
1532 5      0.026       0.008 Assignment P (14400)
1422 6      0.025       0.004 Assignment dummy (600)
1548 2      0.215       0.021 GAMS Fini   
1417 9      0.164       0.004 Loop       
1548 8      0.567       0.021 Solve Fini schedule (127825)
1418 10      0.027       0.004 Loop       
1496 3      0.115       0.017 Equation   Const1 (13800)
1418 4      0.026       0.004 Loop       
