569      0.003
1418 6      0.026       0.004 Loop       
1548 5      0.068       0.021 GAMS Fini   
1418 7      0.003       0.004 Loop       
1502 2      0.050       0.021 Equation   Const_chance_1 (14400)
1494 10      0.138       0.009 Equation   Objective (1)
1548 4      0.261       0.021 Solve Fini schedule (127825)
1496 1      0.080       0.017 Equation   Const1 (13800)
1422 8      0.023       0.004 Assignment dummy (600)
1429 9      0.004       0.005 Assignment BigM (14400)
1417 3      0.066       0.004 Loop       
