785      0.003
2096 2      0.023       0.023 Equation   Const1 (20700)
2148 5      0.947       0.030 Solve Fini schedule (191725)
2148 3      0.051       0.030 GAMS Fini   
2018 10      0.003       0.004 Loop       
2017 1      0.052       0.004 Loop       
2102 6      0.016       0.030 Equation   Const_chance_1 (21600)
2029 9      0.003       0.006 Assignment BigM (21600)
2018 4      0.003       0.004 Loop       
2018 7      0.003       0.004 Loop       
2094 8      0.051       0.012 Equation   Objective (1)
