"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda"
100.00000,0.01000,1.00000,1.00000,1.00000,0.00000,0.00000,-280.63984,-280.63984,0.00000,1.00000,1.00000,4.34873
100.00000,0.01000,2.00000,1.00000,1.00000,0.00000,0.00000,-280.63984,-280.63984,0.00000,1.00000,1.00000,4.34873
100.00000,0.01000,3.00000,1.00000,1.00000,0.00000,0.00000,-280.63984,-280.63984,0.00000,1.00000,1.00000,4.34873
100.00000,0.01000,4.00000,1.00000,1.00000,0.00000,0.00000,-280.63984,-280.63984,0.00000,1.00000,1.00000,4.34873
100.00000,0.01000,5.00000,1.00000,1.00000,0.00000,0.00000,-280.63984,-280.63984,0.00000,1.00000,1.00000,4.34873
100.00000,0.01000,6.00000,1.00000,1.00000,0.00000,0.00000,-280.63984,-280.63984,0.00000,1.00000,1.00000,4.34873
