569      0.003
1548 7      0.048       0.021 GAMS Fini   
1377 10      0.005       0.004 Assignment Solar (8051)
1375 5      0.005       0.004 Assignment Solar (8052)
1418 6      0.003       0.004 Loop       
1494 1      0.058       0.009 Equation   Objective (1)
1502 9      0.055       0.021 Equation   Const_chance_1 (14400)
1548 3      0.141       0.021 Solve Fini schedule (127825)
1429 2      0.004       0.005 Assignment BigM (14400)
1417 8      0.038       0.004 Loop       
1496 4      0.068       0.017 Equation   Const1 (13800)
