209      0.001
407 6      0.001       0.004 Assignment maxsolar (14)
422 4      0.001       0.004 Assignment dummy (100)
418 10      0.001       0.004 Loop       
548 9      0.207       0.007 GAMS Fini   
368 7      0.001       0.004 Assignment PRICES (72)
548 8      0.424       0.007 Solve Fini schedule (21325)
417 5      0.002       0.004 Loop       
502 1      0.002       0.007 Equation   Const_chance_1 (2400)
496 2      0.004       0.006 Equation   Const1 (2300)
494 3      0.010       0.004 Equation   Objective (1)
