585      0.003
1502 3      0.061       0.021 Equation   Const_chance_1 (14400)
1418 8      0.003       0.004 Loop       
1560 1      0.905       0.021 Solve Fini schedule (127825)
1418 5      0.003       0.004 Loop       
1494 10      0.057       0.009 Equation   Objective (1)
1429 9      0.003       0.005 Assignment BigM (14400)
1418 2      0.003       0.004 Loop       
1560 4      0.200       0.021 GAMS Fini   
1417 7      0.044       0.004 Loop       
1496 6      0.056       0.017 Equation   Const1 (13800)
