209      0.001
381 6      0.001       0.004 Assignment PROBABILITY (0)
408 5      0.001       0.004 Assignment dummysolar (1350)
375 10      0.001       0.004 Assignment Solar (1351)
418 7      0.001       0.004 Loop       
548 9      0.154       0.007 GAMS Fini   
548 8      0.581       0.007 Solve Fini schedule (21325)
502 3      0.004       0.007 Equation   Const_chance_1 (2400)
496 1      0.003       0.006 Equation   Const1 (2300)
417 2      0.003       0.004 Loop       
494 4      0.008       0.004 Equation   Objective (1)
