2297      0.045
1548 4      0.512       0.021 Solve Fini schedule (127825)
1494 1      0.107       0.009 Equation   Objective (1)
1418 6      0.056       0.004 Loop       
1417 2      0.712       0.004 Loop       
1418 3      0.051       0.004 Loop       
1548 5      0.211       0.021 GAMS Fini   
1418 7      0.049       0.004 Loop       
1418 9      0.049       0.004 Loop       
1418 8      0.049       0.004 Loop       
1418 10      0.049       0.004 Loop       
