2297      0.024
1422 2      0.036       0.004 Assignment dummy (600)
1548 8      0.588       0.021 Solve Fini schedule (127825)
1496 10      0.125       0.017 Equation   Const1 (13800)
1502 6      0.083       0.021 Equation   Const_chance_1 (14400)
1418 3      0.025       0.004 Loop       
1548 4      0.197       0.021 GAMS Fini   
1531 9      0.030       0.007 Assignment Q (14400)
1417 1      0.396       0.004 Loop       
1418 7      0.060       0.004 Loop       
1494 5      0.197       0.009 Equation   Objective (1)
