"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda"
600.00000,0.05000,1.00000,10.00000,0.00000,0.08778,0.08157,-276.62908,-299.76564,0.07718,2414.00000,2046.00000,4.95986
600.00000,0.05000,2.00000,3.00000,2.00000,0.00000,0.08157,-276.62908,-275.57551,0.00381,2414.00000,2402.00000,0.46513
600.00000,0.05000,3.00000,10.00000,0.00000,0.08778,0.08157,-276.62908,-299.76564,0.07718,2414.00000,2305.00000,3.74774
600.00000,0.05000,4.00000,10.00000,1.00000,0.08778,0.08157,-276.62908,-299.76564,0.07718,2414.00000,2402.00000,2.75415
600.00000,0.05000,5.00000,3.00000,0.00000,0.04872,0.08157,-276.62908,-289.00190,0.04281,2414.00000,2402.00000,0.39565
600.00000,0.05000,6.00000,6.00000,0.00000,0.05114,0.08157,-276.62908,-289.66814,0.04501,2414.00000,2402.00000,0.00000
