"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda"
900.00000,0.05000,1.00000,4.00000,2.00000,0.00000,0.12880,-263.18652,-277.78668,0.00000,2431.00000,2403.00000,12.15000
900.00000,0.05000,2.00000,2.00000,1.00000,0.00000,0.12880,-263.18652,-277.78668,0.00000,2431.00000,2403.00000,0.26286
900.00000,0.05000,3.00000,3.00000,2.00000,0.00000,0.12880,-263.18652,-277.78668,0.00000,2431.00000,2402.00000,5.17322
900.00000,0.05000,4.00000,3.00000,2.00000,0.00000,0.12880,-263.18652,-277.78668,0.00000,2431.00000,2402.00000,3.15360
900.00000,0.05000,5.00000,2.00000,0.00000,0.03230,0.12880,-263.18652,-286.75793,0.03129,2431.00000,2405.00000,0.23957
900.00000,0.05000,6.00000,2.00000,0.00000,0.03928,0.12880,-263.18652,-288.69809,0.03780,2431.00000,2401.00000,0.00000
