"Omega","Tolerance","Step Size Rule","Iterations","Converged?","Gap LR","Gap Naive","Obj. Naive","Obj. LR","Gap","Time Naive","Time LR","Final Lambda"
1200.00000,0.05000,1.00000,3.00000,2.00000,0.00000,0.13008,-261.80025,-277.05459,0.00000,2444.00000,2403.00000,17.10000
1200.00000,0.05000,2.00000,2.00000,1.00000,0.00000,0.13008,-261.80025,-277.05459,0.00000,2444.00000,2403.00000,0.20282
1200.00000,0.05000,3.00000,3.00000,2.00000,0.00000,0.13008,-261.80025,-277.05459,0.00000,2444.00000,2403.00000,6.84000
1200.00000,0.05000,4.00000,3.00000,2.00000,0.00000,0.13008,-261.80025,-277.05459,0.00000,2444.00000,2403.00000,4.03051
1200.00000,0.05000,5.00000,2.00000,1.00000,0.00000,0.13008,-261.80025,-277.05459,0.00000,2444.00000,2405.00000,0.23536
1200.00000,0.05000,6.00000,2.00000,1.00000,0.00000,0.13008,-261.80025,-277.05459,0.00000,2444.00000,2401.00000,0.26720
