1.000,-308.735
2.000,-304.756
3.000,-300.447
4.000,-296.187
5.000,-294.534
6.000,-297.567
7.000,-293.053
8.000,-298.858
9.000,-304.337
10.000,-304.348
11.000,-310.936
12.000,-310.577
13.000,-307.923
14.000,-304.549
15.000,-305.760
16.000,-296.528
17.000,-298.798
18.000,-300.693
19.000,-305.745
20.000,-313.902
21.000,-307.753
22.000,-319.793
23.000,-317.850
24.000,-313.763
25.000,-303.394
26.000,-308.477
27.000,-299.273
28.000,-300.809
29.000,-295.476
30.000,-306.345
31.000,-307.608
32.000,-303.432
33.000,-298.339
34.000,-302.706
35.000,-297.051
36.000,-305.349
37.000,-312.590
38.000,-317.837
39.000,-313.717
40.000,-307.140
41.000,-291.596
42.000,-287.264
43.000,-291.080
44.000,-295.569
45.000,-305.112
46.000,-314.317
47.000,-316.181
48.000,-314.235
49.000,-309.928
50.000,-304.987
51.000,-298.469
52.000,-302.516
53.000,-300.651
54.000,-307.302
55.000,-314.524
56.000,-313.707
57.000,-302.932
58.000,-302.406
59.000,-308.104
60.000,-303.622
61.000,-311.494
62.000,-314.338
63.000,-314.005
64.000,-314.248
65.000,-321.283
66.000,-325.016
67.000,-330.566
68.000,-334.425
69.000,-322.930
70.000,-314.990
71.000,-307.246
72.000,-309.410
73.000,-317.579
74.000,-317.823
75.000,-322.020
76.000,-323.625
77.000,-319.248
78.000,-313.271
79.000,-310.836
80.000,-301.017
81.000,-300.602
82.000,-302.175
83.000,-304.819
84.000,-315.052
85.000,-321.628
86.000,-318.314
87.000,-308.964
88.000,-301.361
89.000,-302.985
90.000,-295.138
91.000,-301.955
92.000,-300.965
93.000,-308.478
94.000,-297.923
95.000,-307.286
96.000,-303.539
97.000,-307.102
98.000,-299.241
99.000,-299.803
100.000,-298.588
101.000,-304.641
102.000,-296.391
103.000,-299.117
104.000,-301.451
105.000,-296.954
106.000,-286.603
107.000,-294.115
108.000,-296.065
109.000,-297.079
110.000,-305.074
111.000,-304.248
112.000,-309.086
113.000,-305.904
114.000,-313.487
115.000,-310.055
116.000,-323.199
117.000,-330.427
118.000,-324.424
119.000,-315.080
120.000,-307.017
121.000,-292.927
122.000,-281.156
123.000,-291.839
124.000,-297.718
125.000,-304.123
126.000,-306.800
127.000,-308.187
128.000,-304.925
129.000,-309.073
130.000,-311.415
131.000,-320.117
132.000,-318.983
133.000,-313.089
134.000,-309.258
135.000,-299.991
136.000,-293.645
137.000,-297.469
138.000,-307.472
139.000,-301.104
140.000,-306.459
141.000,-312.817
142.000,-313.158
143.000,-305.265
144.000,-306.581
145.000,-311.878
146.000,-307.540
147.000,-305.991
148.000,-306.910
149.000,-310.719
150.000,-305.828
151.000,-303.894
152.000,-304.282
153.000,-304.887
154.000,-303.334
155.000,-301.054
156.000,-297.757
157.000,-298.494
158.000,-306.591
159.000,-309.880
160.000,-311.982
161.000,-313.857
162.000,-312.773
163.000,-313.201
164.000,-315.716
165.000,-320.578
166.000,-324.178
167.000,-330.033
168.000,-321.781
169.000,-317.327
170.000,-306.833
171.000,-306.269
172.000,-300.265
173.000,-307.070
174.000,-296.482
175.000,-297.254
176.000,-298.253
177.000,-294.822
178.000,-283.367
179.000,-297.212
180.000,-299.874
181.000,-295.487
182.000,-289.080
183.000,-292.878
184.000,-295.457
185.000,-302.688
186.000,-302.720
187.000,-315.767
188.000,-320.147
189.000,-313.222
190.000,-307.308
191.000,-320.569
192.000,-313.992
193.000,-305.844
194.000,-306.899
195.000,-310.333
196.000,-294.618
197.000,-297.793
198.000,-312.286
199.000,-305.357
200.000,-310.323
201.000,-315.116
202.000,-316.867
203.000,-299.775
204.000,-309.781
205.000,-304.112
206.000,-305.041
207.000,-307.425
208.000,-319.673
209.000,-305.839
210.000,-309.770
211.000,-304.813
212.000,-298.042
213.000,-293.038
214.000,-303.036
215.000,-302.371
216.000,-313.259
217.000,-321.686
218.000,-318.906
219.000,-325.398
220.000,-323.459
221.000,-317.080
222.000,-308.807
223.000,-326.665
224.000,-311.054
225.000,-316.337
226.000,-319.570
227.000,-328.143
228.000,-317.697
229.000,-332.680
230.000,-325.060
231.000,-316.202
232.000,-317.455
233.000,-314.332
234.000,-311.690
235.000,-312.031
236.000,-321.011
237.000,-312.945
238.000,-315.273
239.000,-310.561
240.000,-307.578
241.000,-303.254
242.000,-308.932
243.000,-313.544
244.000,-311.439
245.000,-315.364
246.000,-318.905
247.000,-311.692
248.000,-314.209
249.000,-320.258
250.000,-306.635
251.000,-304.960
252.000,-306.097
253.000,-294.444
254.000,-284.893
255.000,-306.732
256.000,-306.160
257.000,-302.502
258.000,-301.826
259.000,-310.952
260.000,-302.786
261.000,-306.769
262.000,-310.180
263.000,-307.525
264.000,-309.396
265.000,-304.592
266.000,-296.336
267.000,-299.179
268.000,-300.978
269.000,-298.147
270.000,-301.395
271.000,-302.685
272.000,-295.801
273.000,-295.798
274.000,-290.614
275.000,-286.752
276.000,-289.974
277.000,-295.599
278.000,-295.347
279.000,-286.697
280.000,-288.431
281.000,-287.652
282.000,-287.119
283.000,-290.777
284.000,-307.864
285.000,-314.049
286.000,-321.543
287.000,-319.362
288.000,-311.964
289.000,-306.848
290.000,-294.587
291.000,-285.386
292.000,-286.547
293.000,-285.599
294.000,-277.994
295.000,-291.619
296.000,-294.188
297.000,-289.724
298.000,-296.969
299.000,-296.673
300.000,-302.296
