3177      0.025
1559 8      0.120       0.021 GAMS Fini   
1559 2      0.239       0.021 Solve Fini schedule (127825)
1418 1      0.028       0.004 Loop       
1418 7      0.027       0.004 Loop       
1502 9      0.029       0.021 Equation   Const_chance_1 (14400)
1418 6      0.031       0.004 Loop       
1494 5      0.078       0.009 Equation   Objective (1)
1417 3      0.360       0.004 Loop       
1496 4      0.060       0.017 Equation   Const1 (13800)
1418 10      0.027       0.004 Loop       
