569      0.031
1418 6      0.038       0.004 Loop       
1429 3      0.035       0.005 Assignment BigM (14400)
1494 8      0.170       0.009 Equation   Objective (1)
1502 7      0.078       0.021 Equation   Const_chance_1 (14400)
1424 4      0.036       0.004 Assignment dummysolar (8040)
1548 10      0.214       0.021 Solve Fini schedule (127825)
1548 9      0.102       0.021 GAMS Fini   
1417 1      0.165       0.004 Loop       
1532 5      0.039       0.008 Assignment P (14400)
1496 2      0.059       0.017 Equation   Const1 (13800)
